Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
S.C HODGSON,SCHODGSON,1,AUCTION CATALOGES,,1842,1842,,EAR,Probably out of Copyright,,,12W68683P,Full,2
Maps 186.h.2.(59.),MAPS    186 H      2 (     59 ),1,"A generall mapp of the six excheated Counties in Ulster, wh","Norden, John.",1610,0,-,RM2,Probably out of Copyright,,,10W16724P,,2
Maps 185.s.1.,MAPS    185 S      1 ,1,PLAN of MUSCAT COVE and MUTRAH HARBOUR :,,1786,0,,RM2,Probably out of Copyright,,,13W98556P,Full,2
Maps 185.s.1.,MAPS    185 S      1 ,1,PLAN of MUSCAT COVE and MUTRAH HARBOUR :,,1786,0,,RM2,Probably out of Copyright,,,13W98556P,Unknown,2
MFM.M30210 [1872],MFMM  30210 (   1872 ),1,The Days'Doings :,,1870,1872,,MFM,Probably out of Copyright,,,,,2
Maps 185.s.1.,MAPS    185 S      1 ,1,"[A Collection of 475 Charts of the Coasts of Africa, Ara...",,1772,0,,RM2,Probably out of Copyright,,,4W116004P,Full,2
MFM.M28642-4,MFMM  28642 -      4 ,1,The Courier.,,1804,1821,,MFM,Probably out of Copyright,,,5W144204P,Partial,2
Maps 185.s.1.,MAPS    185 S      1 ,1,"[A Collection of 475 Charts of the Coasts of Africa, Ara...",,1772,0,,RM2,Probably out of Copyright,,,4W116004P,Unknown,2
Maps 185.n.1.(23.),MAPS    185 N      1 (     23 ),1,Le Iev de France,"Du Val, Pierre.",1671,0,,RM2,Probably out of Copyright,,,14R00414S,,2
s c christie,SCCHRISTIE,1,NO TITLE ENTERED,sales catalogue   June 23rd 1859,1859,1859,,EAR,Probably out of Copyright,,,,,2
Maps 184.d.1.,MAPS    184 D      1 ,2,Die Ebstorfer Weltkarte im Auftrage des Historischen Verein,,1891,0,-,RM2,Possibly out of Copyright,,,10W26713P,Partial,2
Maps 187.j.1.,MAPS    187 J      1 ,1,A Maritim [sic] Survey of Ireland and the West of Great Bri,,1776,0,-,RM2,Probably out of Copyright,,,10W14315P,Unknown,2
P.P.6202.,PP   6202 ,1,Blackwood's Edinburgh magazine.,,1817,0,161,BSS,Probably out of Copyright,,,,Unknown,2
Maps 188.b.1.,MAPS    188 B      1 ,1,"A Survey of the Estate & Manor of Chris. Griffith, Esq., at",,1767,0,-,RM2,Probably out of Copyright,,,12W56126P,,2
Maps 188.a.2.(19.),MAPS    188 A      2 (     19 ),1,[John Martin's plan for the construction of an aqueduct ...,,1828,0,,RM2,Probably out of Copyright,,,,Full,2
MFM.M43401 [1726-1729],MFMM  43401 (   1726 -   1729 ),1,"The Kentish Post, or Canterbury News Letter.",,1726,1729,,MFM,Probably out of Copyright,,,,,2
Maps 187.l.3.(3.),MAPS    187 L      3 (      3 ),1,A new Map of England&France.,"Gillray, James,",1793,0,,RM2,Probably out of Copyright,,,14R00414S,,2
MFM.M40886,MFMM  40886 ,1,"The Illustrated Police News, etc.",,1864,1870,,MFM,Probably out of Copyright,,,6W179966P,,2
MFM.M40880 [1879-1881],MFMM  40880 (   1879 -   1881 ),1,"The Illustrated Police News, etc.",,1864,1880,,MFM,Probably out of Copyright,,,5W134612P,,2
MFM.M40457-63,MFMM  40457 -     63 ,1,"The Exeter Flying Post or, Trewman's Plymouth and Cornis...",,1779,1788,,MFM,Probably out of Copyright,,,5W130682P,Partial,2
Maps 187.j.1.,MAPS    187 J      1 ,1,A Maritim [sic] Survey of Ireland and the West of Great Bri,,1776,0,-,RM2,Probably out of Copyright,,,10W14315P,Partial,2
Maps 187.g.2,MAPS    187 G      2 ,1,"[Polder atlas containing maps of Rijnland, Delfland and Sch","Berckenrode, Floris Balthasar van.",1611,0,,RM2,Probably out of Copyright,,,,,2
P.P.6202.,PP   6202 ,1,Blackwood's Edinburgh magazine.,,1817,0,161,BSS,Probably out of Copyright,,,,Partial,2
MFM.M39416 [1823],MFMM  39416 (   1823 ),1,The British and Indian Observer.,,1823,1823,,MFM,Probably out of Copyright,,,,,2
MFM.M37700 [1898],MFMM  37700 (   1898 ),1,The Penny Illustrated Paper.,,1861,1898,,MFM,Probably out of Copyright,,,,Partial,2
MFM.M28636-7,MFMM  28636 -      7 ,1,The Courier.,,1804,1818,,MFM,Probably out of Copyright,,,,Partial,2
S.C.Puttick&Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",Puttick and Simpson.,1846,1927,,EAR,Probably out of Copyright,,,,Unknown,2
S.C.Puttick & Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",,1846,1856,,EAR,Probably out of Copyright,,,,Unknown,2
S.C.Puttick & Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",,1846,0,-,EAR,Probably out of Copyright,,,,Full,2
S.C.Puttick & Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",,1846,0,-,EAR,Probably out of Copyright,,,,Partial,2
S.C.Puttick & Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",,1846,0,-,EAR,Probably out of Copyright,,,,Unknown,2
S.C.Puttick&Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",Puttick and Simpson.,1846,1927,,EAR,Probably out of Copyright,,,,Full,2
S.C.Puttick&Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",Puttick and Simpson.,1846,1927,,EAR,Probably out of Copyright,,,,Partial,2
S.C.Puttick&Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",Puttick and Simpson.,1846,1957,,EAR,Probably out of Copyright,,,,Full,2
S.C.Puttick&Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",Puttick and Simpson.,1846,1957,,EAR,Probably out of Copyright,,,,Partial,2
S.C.Puttick&Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",Puttick and Simpson.,1846,1957,,EAR,Probably out of Copyright,,,,Unknown,2
S.C.Puttick&Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",Puttick and Simpson.,1846,1946,,EAR,Probably out of Copyright,,,,Full,2
S.C.Puttick&Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",Puttick and Simpson.,1846,1946,,EAR,Probably out of Copyright,,,,Partial,2
S.C.Puttick&Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",Puttick and Simpson.,1846,1946,,EAR,Probably out of Copyright,,,,Unknown,2
sc puttick and simpson,SCPUTTICK AND SIMPSON,1,auction cataloge dated the 19th of july 1869,,1869,1869,,EAR,Probably out of Copyright,,,10W16168P,,2
S.C.Puttick & Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",,1846,1856,,EAR,Probably out of Copyright,,,,Partial,2
S.C.Puttick & Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",,1846,1856,,EAR,Probably out of Copyright,,,,Full,2
S.C.Puttick & Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",,1846,1895,,EAR,Probably out of Copyright,,,10W24387P,Unknown,2
Maps 185.m.1.(17.),MAPS    185 M      1 (     17 ),1,"A new map of the Island of Barbadoes wherein every parish,","Forde, Richard.",1685,0,-,RM2,Probably out of Copyright,,,10W16517P,Unknown,2
Maps 185.m.1.(3.),MAPS    185 M      1 (      3 ),1,"The Seat of War in the West Indies, containing new&accur...","Bowen, Emanuel,",1740,0,,RM2,Probably out of Copyright,,,,,2
Maps 184.p.1.,MAPS    184 P      1 ,1,[A Series of seventy-eight photographic Views of the chief,,1871,0,-,RM2,Probably out of Copyright,,,,,2
Maps 184.n.2.,MAPS    184 N      2 ,1,"[[Chart of the Coast of Maine, from Burntcoal Island to ...",,1781,0,,RM2,Probably out of Copyright,,,,,2
Maps 184.m.3.,MAPS    184 M      3 ,1,[Buzzards Bay and Vineyard Sound. 1776.] Six statute mil...,,1775,0,,RM2,Probably out of Copyright,,,,Unknown,2
Maps 184.m.1-3.,MAPS    184 M      1 -      3 ,1,"The Atlantic Neptune, published for the use of the Royal Na","Des Barres, Joseph F. W. (Joseph Frederick Wallet)",1775,1775,V(1,RM2,Probably out of Copyright,,,,,2
Maps 184.m.1.,MAPS    184 M      1 ,1,"The Coast of Nova Scotia, New England, New York ... and Riv",,1775,0,-,RM2,Probably out of Copyright,,,11W46444P,Partial,2
Maps 184.i.1.(2.),MAPS    184 I      1 (      2 ),1,"Charte universelle de tout le monde, en laquelle plusieurs",,1628,0,-,RM2,Probably out of Copyright,,,10W16081P,Unknown,2
Maps 184.g.2.,MAPS    184 G      2 ,1,Nieuwe Caerte van het wonderbaer ende goudrijeke landt Guia,,1599,0,-,RM2,Probably out of Copyright,,,11W30119P,,2
S.C.Phillips.(1.),SCPHILLIPS(      1 ),1,"[Sale catalogues. The auctioneers' copies, interleaved and",,1850,1984,,EAR,Probably out of Copyright,,,08W04693P,,2
MFM.M22670 [1860],MFMM  22670 (   1860 ),1,The Bath Chronicle.,,1780,1860,,MFM,Probably out of Copyright,,,,,2
Maps 184.f.3.,MAPS    184 F      3 ,1,Carta Chorographica del Archipielago de las Islas Philipina,,1727,0,-,RM2,Probably out of Copyright,,,09W12287P,Full,2
S.C.Puttick & Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",,1846,1895,,EAR,Probably out of Copyright,,,10W24387P,Full,2
S.C.Puttick & Simpson.,SCPUTTICK & SIMPSON,1,"[Sale catalogues, from July 1846.]",,1846,1895,,EAR,Probably out of Copyright,,,10W24387P,Partial,2
Maps 188.k.1.(9.),MAPS    188 K      1 (      9 ),1,"Il Golfo di Venetia ... con le Reggioni, Citta_, lidi, e...",,1585,0,,RM2,Probably out of Copyright,,,6W189184P,,2
RB.23.b.5561(2),RB     23 B   5561 (      2 ),1,Catalogue of specimens of recent British manufactures recei,"Royal Society for the Encouragement of Arts, Manuf",1850,1850,,EAR,Probably out of Copyright,,,11W34266P,Partial,2
RB.23.b.4800.,RB     23 B   4800 ,1,"An Encyclopaedia of Cottage, Farm, and Villa Architectur...","Loudon, J. C.",1839,0,,EAR,Probably out of Copyright,,,,,2
RB.23.b.4830.,RB     23 B   4830 ,1,The Upholsterers' Accelerator; being rules for cutting and,"KING, Thomas, Furniture Pattern Designer.",1833,1833,,EAR,Probably out of Copyright,,,11W33045P,Full,2
RB.23.b.5066,RB     23 B   5066 ,1,"Charles, by the grace of God, King of great [sic] Britai...",Scotland.,1647,0,,EAR,Probably out of Copyright,,,15M02669P,,2
RB.23.b.5078,RB     23 B   5078 ,1,"The Anatomy, Physiology, and Diseases of the Teeth.","BELL, Thomas, Professor of Zoology in King's Colle",1835,1835,,EAR,Probably out of Copyright,,,12W63599P,Unknown,2
RB.23.b.5235,RB     23 B   5235 ,1,"Beauty and the Beast. An old tale new-told, with picture...",E. V. B.,1875,0,,EAR,Probably out of Copyright,,,6W175110P,Partial,2
RB.23.b.5372,RB     23 B   5372 ,1,A treatise on zodiacal physiognomy;,"Varley, John, 1778-1842.",1828,0,,EAR,Probably out of Copyright,,,,,2
Maps C.1.a.3.,MAPSC      1 A      3 ,1,La Geografia di Claudio Ptolemeo ... con alcuni comenti & a,,1548,0,-,RM2,Probably out of Copyright,,,,Unknown,2
RB.23.b.5426,RB     23 B   5426 ,1,"The poor boys of London; or, driven to crime.",,1866,0,,EAR,Probably out of Copyright,,,,,2
RB.23.b.5777,RB     23 B   5777 ,1,"The Star, in one volume with eight numbers of the Original",,1838,1838,,EAR,Probably out of Copyright,,,12W65066P,,2
RB.23.b.6581,RB     23 B   6581 ,1,"Report on the state of repair of Sherborne Church,","Wilkins, William, 1778-1839",1828,0,-,EAR,Probably out of Copyright,,,,,2
RB.23.b.5817,RB     23 B   5817 ,2,Fergana po zapiskam sultana Babura /,"Pantusov, Nikolai_ Nikolaevich, 1849-1909.",1884,1884,,EAR,Possibly out of Copyright,,,09W07477P,Partial,2
RB.23.b.5842,RB     23 B   5842 ,1,Les travaux souterrains de Paris,"Belgrand, E.",1873,0,,EAR,Probably out of Copyright,,,4W102635P,Partial,2
RB.23.b.5850,RB     23 B   5850 ,1,An entire commentary upon the vvhole epistle of the Apos...,"Baynes, Paul,",1645,0,,EAR,Probably out of Copyright,,,14M02668P,,2
Maps 189.c.1.,MAPS    189 C      1 ,1,Il disegno della geografia moderna dell'Africa ... Compo...,,1564,0,,RM2,Probably out of Copyright,,,,,2
RB.23.b.5982,RB     23 B   5982 ,1,Description of a view of the ruins of the temples of Baalbe,"Burford, Robert, 1791-1861.",1844,1844,,EAR,Probably out of Copyright,,,12W68417P,Unknown,2
RB.23.b.6178,RB     23 B   6178 ,1,"Bucaniers of America: or, a true account of the most remark","Exquemelin, A. O. (Alexandre Olivier)",1684,0,.,EAR,Probably out of Copyright,,,,,2
Maps 189.a.15.,MAPS    189 A     15 ,1,Bruxelle. [By A. Hirschvogel?],,1550,0,-,RM2,Probably out of Copyright,,,12W58110P,Unknown,2
RB.23.b.4742,RB     23 B   4742 ,1,An analysis of the true principles of security against forg,"Congreve, William, Sir, 1772-1828.",1820,1820,,EAR,Probably out of Copyright,,,08W01085P,,2
RB.23.b.4732,RB     23 B   4732 ,1,"Description of Heathcoat's steam plough,","Blacklock, Ambrose.",1837,1837,,EAR,Probably out of Copyright,,,09W11969P,Full,2
MFM.M67973 [1845],MFMM  67973 (   1845 ),1,Bristol times and Bath advocate.,,1839,1845,,MFM,Probably out of Copyright,,,,,2
RB.23.b.4616,RB     23 B   4616 ,1,"The Works of the late Professor Camper, on the Connexion be","CAMPER, Petrus, Professor of Medicine in the Unive",1794,1974,,EAR,Probably out of Copyright,,,,,2
RB.23.b.3524,RB     23 B   3524 ,1,"The countrey iustice,","Dalton, Michael, d. 1648?.",1622,1622,,EAR,Probably out of Copyright,,,11W31770P,,2
Maps C.1.a.3.,MAPSC      1 A      3 ,1,La Geografia di Claudio Ptolemeo ... con alcuni comenti&...,,1548,0,,RM2,Probably out of Copyright,,,4W120186P,Unknown,2
RB.23.b.3696,RB     23 B   3696 ,1,The Hackney comic sketches /,,1871,0,,EAR,Probably out of Copyright,,,4W119633P,Partial,2
RB.23.b.3723,RB     23 B   3723 ,1,"Thirty six new, original & practical designs for chairs ada","Toms, W.",1835,1835,,EAR,Probably out of Copyright,,,09W12669P,Full,2
RB.23.b.3793.,RB     23 B   3793 ,1,"[A declaration of Captain J. H. and his acknowledgement, Pr","HIND, James, Highwayman.",1651,1651,,EAR,Probably out of Copyright,,,12W64786P,Unknown,2
RB.23.b.3806.,RB     23 B   3806 ,1,"[Natural history, general and particular ... Illustrated wi","LE CLERC, George Louis, Count de Buffon.",1828,1828,,EAR,Probably out of Copyright,,,07W12048P,,2
RB.23.b.3866.,RB     23 B   3866 ,1,A treatise on spinning machinery; illustrated with plans of,"Gray, Andrew, engineer.",1819,1819,,EAR,Probably out of Copyright,,,11W47321P,,2
RB.23.b.4005,RB     23 B   4005 ,1,"Constitutional parodies, of nursery tales, adapted for grow",,1832,1832,,EAR,Probably out of Copyright,,,,,2
RB.23.b.4061,RB     23 B   4061 ,1,"Proyecto de constitucion para la Repu_blica del Peru, qu...",Peru.,1827,0,,EAR,Probably out of Copyright,,,,,2
RB.23.b.4109,RB     23 B   4109 ,1,"The life and memoirs of Elizabeth Chudleigh,",,1788,1788,,EAR,Probably out of Copyright,,,,,2
RB.23.b.4203,RB     23 B   4203 ,1,Estatuto provisional del Imperio Mexicano.,,1865,0,,EAR,Probably out of Copyright,,,,,2
RB.23.b.4235(1),RB     23 B   4235 (      1 ),1,"Report of the Metropolitan and Central Committee, appointed","Metropolitan and Central Committee (London, Englan",1820,1820,,EAR,Probably out of Copyright,,,,,2
RB.23.b.4248,RB     23 B   4248 ,1,The altar at home;,"Pearce, F. L.",1850,1850,,EAR,Probably out of Copyright,,,11W46515P,Unknown,2
RB.23.b.4274,RB     23 B   4274 ,1,The house that Jack built /,,1865,0,-,EAR,Probably out of Copyright,,,,,2
RB.23.b.4452,RB     23 B   4452 ,1,"Report on the Great North of England Railway, connecting...","Storey, Thomas.",1836,0,,EAR,Probably out of Copyright,,,14P24498P,Full,2
RB.23.b.6531,RB     23 B   6531 ,1,"Proposed London railway, to afford direct railway communica","Parsons, P. M. (Percival Moses)",1853,0,,EAR,Probably out of Copyright,,,,,2
RB.23.b.6604,RB     23 B   6604 ,1,The last incorporation of the Worshipful Company of Fishmon,"Worshipful Company of Fishmongers (London, England",1862,1862,,EAR,Probably out of Copyright,,,,,2
Maps 188.l.2.,MAPS    188 L      2 ,1,A Map of the County of Essex from an actual survey taken...,,1777,0,,RM2,Probably out of Copyright,,,6W171348P,,2
MFM.M51342-3,MFMM  51342 -      3 ,1,The Echo.,,1868,1870,,MFM,Probably out of Copyright,,,4W101164P,Unknown,2
RB.23.c.559,RB     23 C    559 ,1,The celebrated lecture on heads;,"Stevens, George Alexander,",1765,0,,EAR,Probably out of Copyright,,,5W146562P,Unknown,2
RB.37.c.13.,RB     37 C     13 ,1,[Vitae et gest[a] summorum pontificum a Christo Domino v...,"CHACON, Alonso.",1677,0,,EAR,Probably out of Copyright,,,4W108164P,Partial,2
RB.37.c.31.,RB     37 C     31 ,1,"The looking glass, or, Caricature annual.",,1830,1830,8,EAR,Probably out of Copyright,,,,Unknown,2
RB.37.c.31.,RB     37 C     31 ,1,"The looking glass, or, Caricature annual.",,1830,1830,8,EAR,Probably out of Copyright,,,,Partial,2
MFM.M66095 [1850],MFMM  66095 (   1850 ),1,The Lady's Newspaper and Pictorial Times.,,1847,1850,,MFM,Probably out of Copyright,,,,,2
Maps 188.o.2.(6.),MAPS    188 O      2 (      6 ),1,Sketch of the coast round the Island of Dominique. Archd Ca,,1770,0,-,RM2,Probably out of Copyright,,,10W22007P,Full,2
RB.37.c.53(33),RB     37 C     53 (     33 ),1,Distress in Ireland and Scotland.,,1847,1847,,EAR,Probably out of Copyright,,,11W32082P,Partial,2
MFM.M59532 [1851],MFMM  59532 (   1851 ),1,The West Briton and Cornwall Advertiser.,,1810,1851,,MFM,Probably out of Copyright,,,,,2
RB.23.b.6686,RB     23 B   6686 ,1,"In France. Particulars of an elegant freehold residence,","Robins, George Henry, 1777-1847.",1840,0,,EAR,Probably out of Copyright,,,,,2
MFM.M48652-3,MFMM  48652 -      3 ,1,Morning Herald.,,1801,1802,,MFM,Probably out of Copyright,,,5W144818P,,2
MFM.M48065 [1816-1817],MFMM  48065 (   1816 -   1817 ),1,The Bristol Gazette and Public Advertiser.,,1771,1816,,MFM,Probably out of Copyright,,,6W184986P,,2
MFM.M47454 [1830-1831],MFMM  47454 (   1830 -   1831 ),1,Felix Farley's Bristol journal.,,1768,1831,,MFM,Probably out of Copyright,,,5W147865P,,2
MFM.M47447 [1816-1817],MFMM  47447 (   1816 -   1817 ),1,Felix Farley's Bristol journal.,,1768,1817,,MFM,Probably out of Copyright,,,6W184986P,,2
Maps 188.o.2.(1.),MAPS    188 O      2 (      1 ),1,"The Virgin Islands from English and Danish surveys, by T...",,1797,0,,RM2,Probably out of Copyright,,,,,2
Maps 188.o.1.(15.),MAPS    188 O      1 (     15 ),1,Nova Planta da Cidade do Rio de Janeiro.,,1864,1864,,RM2,Probably out of Copyright,,,12W64277P,Full,2
Maps 188.m.2.,MAPS    188 M      2 ,1,"A Curious New and Plaine Mapp of England, Ireland, Scotland",,1654,1654,,RM2,Probably out of Copyright,,,11W30978P,Unknown,2
Maps 188.L.3.(2.),MAPS    188 L      3 (      2 ),1,A MAP of the most INHABITED part of VIRGINIA containing ...,"Jefferys, Thomas,",1755,0,,RM2,Probably out of Copyright,,,,,2
RB.23.c.507.,RB     23 C    507 ,1,"West India Scenery, with illustrations of negro characte...","Bridgens, Richard.",1836,0,,EAR,Probably out of Copyright,,,,,2
RB.23.c.373.,RB     23 C    373 ,1,"Autographs of royal, noble, learned, and remarkable pers...","Nichols, John Gough,",1829,0,,EAR,Probably out of Copyright,,,,,2
RB.23.c.299,RB     23 C    299 ,1,"A second letter from Oberea, Queen of Otaheite,","Scott, Major (John), 1747-1819.",1775,1775,,EAR,Probably out of Copyright,,,09W11810P,Full,2
MFM.M66096 [1850],MFMM  66096 (   1850 ),1,The Lady's Newspaper and Pictorial Times.,,1847,1850,,MFM,Probably out of Copyright,,,,,2
12613.f.14.,  12613 F     14 ,1,"Memoirs of Sir Roger de Clarendon, the natural son of Edwar","Reeve, Clara,  1729-1807.",1793,1793,,EAR,Probably out of Copyright,,,12W64303P,Partial,2
Maps 188.v.8.(1.),MAPS    188 V      8 (      1 ),1,Cardboard designs for constructing a terrestrial globe.,,1875,0,-,RM2,Probably out of Copyright,,,,,2
RB.23.b.6883,RB     23 B   6883 ,1,A Natural history of cage birds.,"Keulemans, J. G.",1871,0,,EAR,Probably out of Copyright,,,,,2
Maps 188.r.2.(1.),MAPS    188 R      2 (      1 ),1,"EXACTISSIMA TOTIUS VEDEROVIAE LATÉ SUMTAE TABULA, CUJUS ...","Buna, Wilhelm C.,",1762,0,,RM2,Probably out of Copyright,,,,,2
RB.23.b.6947,RB     23 B   6947 ,1,"Fiestas seculares, con que la coronada ciudad de Valencia c","Serrano, Toma_s.",1762,1762,,EAR,Probably out of Copyright,,,11W31992P,Partial,2
RB.23.b.6951,RB     23 B   6951 ,1,Narrative of a walking tour in Brittany ... Accompanied by,"JEPHSON, John Mounteney.",1859,1859,,EAR,Probably out of Copyright,,,11W41349P,Partial,2
RB.23.b.7017,RB     23 B   7017 ,1,All the year round :,,1859,1877,,EAR,Probably out of Copyright,,,,,2
RB.23.b.7018,RB     23 B   7018 ,1,"Once a Week. An illustrated miscellany of literature, art,",,1859,1862,VII,EAR,Probably out of Copyright,,,,,2
RB.23.b.7018,RB     23 B   7018 ,1,"Once a Week. An illustrated miscellany of literature, art,",,1859,1859,,EAR,Probably out of Copyright,,,11W41206P,,2
RB.23.b.7018  Vol VIII,RB     23 B   7018 VOLVIII,1,Once a Week,,1863,0,VII,EAR,Probably out of Copyright,,,,,2
rb 23 b 7019,RB     23 B   7019 ,1,civil war songs,,1800,1800,,EAR,Probably out of Copyright,,,,,2
RB.23.b.7019.(13),RB     23 B   7019 (     13 ),1,"Your blessing dearest mother, or The soldier's farewell.","Howe, T. H. (Thomas H.)",1861,0,-,EAR,Probably out of Copyright,,,,,2
Maps 188.p.1.(6.),MAPS    188 P      1 (      6 ),1,"A Map of Port-Meadow, with a Prospect of all the Adjacen...",,1695,0,,RM2,Probably out of Copyright,,,,Partial,2
RB.23.b.7256,RB     23 B   7256 ,1,Thoroton's History of Nottinghamshire /,"Thoroton, Robert, 1623-1678.",1797,1797,,EAR,Probably out of Copyright,,,12W68713P,Partial,2
RB.23.b.7452(1),RB     23 B   7452 (      1 ),1,Pure Catholicism. (El Catolicismo Neto.) A religious jou...,,1849,0,,EAR,Probably out of Copyright,,,5W159293P,Partial,2
RB.23.c.5.,RB     23 C      5 ,1,Comedia di Danthe Alighieri poeta diuino: co_ l'espositi...,"Dante Alighieri,",1529,0,,EAR,Probably out of Copyright,,,5W166461P,,2
RB.23.c.9.,RB     23 C      9 ,1,Hieronymi Cardani ... Opus nouum de proportionibus numeroru,"CARDANO, Girolamo.",1570,1570,,EAR,Probably out of Copyright,,,09W07884P,,2
P.P.6202.,PP   6202 ,1,Blackwood's Edinburgh magazine.,,1817,0,155,BSS,Probably out of Copyright,,,,Partial,2
MFM.M1151 [1817-1819],MFMM   1151 (   1817 -   1819 ),1,"The Bath and Cheltenham Gazette, etc.",,1812,1817,,MFM,Probably out of Copyright,,,6W184986P,,2
Tab.1800.c.2.,TAB   1800 C      2 ,1,Natural History. [Translated from the “Histoire naturell...,,1873,0,,EAR,Probably out of Copyright,,,,,2
Maps 1.TAB.38.,MAPS      1 TAB     38 ,1,"ATLAS TOPOGRAPHIQUE ET MILITAIRE, Qui comprend Les Etats...","Julien, R. J.",1758,0,,RM2,Probably out of Copyright,,,,,2
Maps 1.TAB.38.,MAPS      1 TAB     38 ,1,NOUVEAU THEATRE DE GUERRE OU ATLAS TOPOGRAPHIQUE ET MILI...,"Julien, R. J.",1758,0,,RM2,Probably out of Copyright,,,,,2
MFM.M2476 [1799-1803],MFMM   2476 (   1799 -   1803 ),1,"The Western Flying Post; or, Sherborne and Yeovil Mercury.",,1749,1799,,MFM,Probably out of Copyright,,,6W171637P,,2
Tr. 88(d),TR     88 (D),1,"A letter to the Rev. T.T. Biddulph, A.M. Minister of St....","Bowen, John,",1822,0,,EAR,Probably out of Copyright,,,4W102477P,,2
Tr. 156(ee),TR    156 (EE),1,Catalogue of the government presents received during the...,"Hamilton&Company (Calcutta, India),",1867,0,,EAR,Probably out of Copyright,,,,,2
MFM.M2475 [1794-1798],MFMM   2475 (   1794 -   1798 ),1,"The Western Flying Post; or, Sherborne and Yeovil Mercury.",,1749,1794,,MFM,Probably out of Copyright,,,6W171637P,,2
Maps 1.TAB.36.,MAPS      1 TAB     36 ,1,ATLAS SILESIAE ID EST DUCATUS SILESIAE GENERALITER QUATO...,"Homann Erben (Firm),",1750,0,,RM2,Probably out of Copyright,,,,,2
MFM.M625 [1840-1842],MFMM    625 (   1840 -   1842 ),1,The Penny Sunday Times and Peoples'Police Gazette.,,1840,1840,,MFM,Probably out of Copyright,,,5W154723P,,2
Maps 1.Tab.44.(26.),MAPS      1 TAB     44 (     26 ),1,"A Plan of the City of New-York & its Environs to Greenwich,","Montresor, John.",1776,0,-,RM2,Probably out of Copyright,,,10W15722P,,2
Maps 1.TAB.34.,MAPS      1 TAB     34 ,1,GRAND ATLAS D'ALLEMAGNE EN LXXXI FEUILLES :,"Jaeger, Johann Wilhelm Abraham,",1789,0,,RM2,Probably out of Copyright,,,,,2
Tr. 593(c),TR    593 (C),1,Docks and dockyards for Bombay.,"Methven, Robert,",1865,0,,EAR,Probably out of Copyright,,,6W187654P,,2
Tr. 593(m),TR    593 (M),1,New wet dock scheme.,"Walker, William,",1861,0,,EAR,Probably out of Copyright,,,6W179622P,,2
MFM.M418 [1889],MFMM    418 (   1889 ),1,The Pall Mall Budget.,,1868,1889,,MFM,Probably out of Copyright,,,,,2
Maps 1.TAB.26.,MAPS      1 TAB     26 ,1,The Lodge & Stables &c. [graphic] / T Sandby Delin; Mason f,"Mason, James, 1710-1783, printmaker.",1754,0,-,RM2,Probably out of Copyright,,,10W25959P,,2
MFM.M220 [1831],MFMM    220 (   1831 ),1,"The Essex Standard, etc.",,1831,1831,,MFM,Probably out of Copyright,,,,,2
Maps I.S.150.,MAPSIS    150 ,1,"Cantonment and Environs of Seetapore, 1868-69. Scale, 8 ...",,1871,1871,   ,WX2,Probably out of Copyright,,,,,2
Maps 1 TAB.24.,MAPS      1 TAB     24 ,1,"A Topographical Survey OF THE COUNTY OF BERKS, IN EIGHTE...","Rocque, John,",1761,0,,RM2,Probably out of Copyright,,,,,2
Maps 1 TAB.44.(8.),MAPS      1 TAB     44 (      8 ),1,"A Chart of the Banks of Newfoundland, drawn from a great nu",,1775,0,,RM2,Probably out of Copyright,,,09W07727P,Full,2
Maps 1.Tab.45.,MAPS      1 TAB     45 ,1,A MAP of the BRITISH EMPIRE in AMERICA with the FRENCH a...,"Popple, Henry,",1734,0,,RM2,Probably out of Copyright,,,,,2
Tab.700.b.3.,TAB    700 B      3 ,1,"[One hundred and twenty plates with text, and fifteen un...",Society for photographing Relics of Old London ...,1875,0,,EAR,Probably out of Copyright,,,4W109129P,Partial,2
